page_id,title,gender,date_of_birth
11288,Martin Stephen Egonda-Ntende,Unknown,
11289,Chwa I owa Buganda,Female,
11290,Kyabaggu of Buganda,Unknown,
11291,Fred Mukisa,Unknown,
11292,Ssemakookiro of Buganda,Unknown,
11293,Simon D'Ujanga,Unknown,
11294,Fred Omach,Unknown,
11295,Ntare VI of Ankole,Female,
11296,Sulaiman Kyebakoze Madada,Unknown,
11297,Sulaiman Madada,Unknown,
11298,Gagawala Wambuzi,Unknown,
11300,Arthur Kaluma,Male,
11301,Simon Ejua,Unknown,
11302,Cotilda Nakate Kikomeko,Unknown,
11303,Kimera of Buganda,Female,
11304,Gordon Wavamunno,Unknown,
11305,James Baba,Unknown,
11306,John Wills,Unknown,Ogwekkuminogumu 8 1872
11307,Yash Tandon,Unknown,Ogwomukaaga 21 1939
11310,Asif Din,Unknown,Ogwomwenda 21 1960
11311,Kiyimba owa Buganda,Female,
11312,Kiggala owa Buganda,Female,
11313,Kassim Ouma,Unknown,
11314,Kayima owa Buganda,Female,
11315,Nakibinge owa Buganda,Unknown,
11316,SK Mbuga,Unknown,Ogw'okubiri 14 1983
11317,Canon Andrew Nyote,Unknown,
11318,Kiweewa,Unknown,
11319,Simon Peter Engurait,Unknown,
11320,Mulondo owa Buganda,Female,
11321,Jemba owa Buganda,Female,
11322,Ssuuna I of Buganda,Female,
11323,Ssuuna I owa Buganda,Female,
11324,Ssekamanya owa Buganda,Female,
11325,Ali Kony,Female,mu 1990
11326,Onesimus Asiimwe,Unknown,
11327,Kimbugwe owa Buganda,Female,
11328,Kateregga owa Buganda,Female,1644
11329,Mutebi I owa Buganda,Female,
11330,Jjuuko of Buganda,Female,
11332,Jjuuko owa Buganda,Female,
11333,Ssekabaka Kayemba owa Buganda,Unknown,
11334,Sabiiti Muzeyi,Unknown,1975
11335,Polly Namaye,Female,
11336,Muhammad Kirumira,Unknown,
11337,Tebandeke owa Buganda,Female,
11338,Namuggala owa Buganda,Unknown,
11339,Kiweewa owa Buganda,Female,
11340,Onegi Obel,Female,Ogwokuna 4 1932
11341,Olimi I owe Tooro,Male,
11342,Olimi I ow'e Tooro,Female,
11343,Ruhaga ow'e Toro,Unknown,
11344,Nyaika owe Tooro,Male,
11345,Rukidi I owe Toro,Unknown,
11346,Olimi II ow'e Tooro,Unknown,mu 1853
11347,Jonah Lwanga,Unknown,Ogwomusanvu 18 1945
11350,Sudhir Ruparelia,Male,
11351,Rukidi II ow’e Tooro,Unknown,
11352,Rububi Kyebambe II ow’e Tooro,Male,
11353,Kakende ow'e Toro,Male,
11354,Christopher Senyonjo,Female,
11355,Ssekabaka Mwanga II owa Buganda,Unknown,
11356,Augustine Kasujja,Unknown,Ogwokuna 26 1946
11357,Katera ow'e Toro,Unknown,
11358,Kyebambe IV owe Tooro,Female,
11359,Kyebambe III owe Tooro,Female,
11360,Gerald Kasaato,Unknown,
11361,Patrick Salvador Idringi,Male,Ogwokubiri 14 1985
11362,Kamanda Bataringaya,Unknown,
11364,John Kabaireho,Unknown,mu 1923
11365,Daisuke Ssegwanyi,Unknown,Ogwokusatu 11 1993
11366,Raymond Rushabiro,Unknown,
11368,Katherine Namuddu,Female,
11369,Peace Mbabazi Kyamukongwire,Unknown,mu 1982
11370,Omukama Rukidi III ow'eTooro,Female,mu 1934
11371,Micheal Etyang,Unknown,
11372,Omukama Rukidi III ow'e Tooro,Female,mu 1934
11373,William F.S. Edwards,Unknown,
11374,Omukama w'e Tooro,Female,mu 1967
11375,Olivia Wawire,Female,Ogw'okubiri 8 1960
11376,Jonathan Kingdon,Unknown,1935
11377,Aisha Lubega,Female,
11379,Norah Amin,Female,
11380,Madina Amin,Female,
11381,Daudi Kintu Wasajja,Female,1966
11382,Esther Wamala,Female,
11383,George Kirya,Unknown,1939
11384,Fred Wabwire-Mangen,Male,
11385,Nelson Sewankambo,Unknown,
11386,Kezia owa Buganda,Female,
11387,Charles Mumbere,Male,Ogwekkuminogumu 20 1953
11388,Arthur Kyobe,Unknown,Ogw'ekkumin'ogumu 29 1988
11389,Joseph Kony,Female,
11390,Sandy Stevens Tickodri-Togboa,Unknown,Ogwekkumi 29 1949
11391,Bulaimu Muwanga Kibirige,Unknown,
11392,Ivan Semwanga,Female,
11393,Daniel Kajumba,Unknown,Ogwekkuminoogumu 20 1952
11394,Amos Nzeyi,Unknown,
11395,Francis Okello,Unknown,
11396,David Wakikona,Unknown,
11397,Yosia Nadiope owa Busoga,Unknown,
11398,Ignatius Sserulyo,Unknown,
11399,Henry Mzili Mujunga,Unknown,1971
11400,Micheal Kasaija,Unknown,
11401,Amos Twinomujuni,Unknown,1945
11402,Samuel Turyagyenda,Unknown,
11403,Joseph Semwanga,Unknown,mu 1973
11404,Robert Rusoke,Unknown,
11405,Francis Chemonges,Unknown,
11406,Semei Kakungulu,Unknown,
11408,Muljibhai Madhvani,Unknown,
11409,Michael Kyomya,Female,
11410,Kirunda Kivejinja,Unknown,Ogwomukaaga 12 1935
11411,"Sam Childers, omuwandiisi w’ebitabo",Female,1963
11412,Ntare IV of Nkore,Unknown,
11413,Joe Atuhaire,Unknown,
11414,Macwa owe Nkore,Unknown,
11415,Angela Leigh,Male,
11416,Ssuuna II of Buganda,Male,
11417,Mohamed Muruli,Unknown,Ogwomusanvu 13 1947
11418,Peter Kerim,Unknown,
11419,Frederick Kitaka,Unknown,
11421,Lepono Ndhlovu,Unknown,Ogwokubiri 25 1986
11422,Faruk Ochimi,Unknown,Ogwekkuminebiri 19 1995
11426,Kay Adroa,Female,
11427,Equity Bank Uganda Limited,Unknown,
11428,Elizabeth Nalugemwa,Unknown,
11429,Damalie Kisosonkole,Female,mu 1929
11430,Angelina Kakooza Mwesige,Unknown,
11431,Margaret Ssebagereka,Female,
11432,Henry Luke Orombi,Unknown,
11433,Culton Scovia Nakamya,Female,1993
11434,Brenda Maraka,Unknown,Ogwokubiri 9 1981
11435,Karole Kasiita,Female,Ogw'okuna 25 1989
11436,Patrick Kankiriho,Unknown,
11437,John Mugyenyi,Unknown,
11438,Mukasa Mbidde,Female,Ogwekkumi 15 1974
11439,Patrick Nsamba Oshabe,Unknown,
11441,Mike Mukula,Unknown,
11443,"Shaban Ramadhan Mubaje, omusajja omulala",Unknown,mu 1955
11444,Samuel Okwir,Male,
11445,Ham Serunjogi,Unknown,
11447,James Ssebaggala,Female,
11448,Stanislaus Okurut,Female,
11449,Pio Zirimu,Unknown,
11450,Eneriko Seruma,Unknown,1944
11453,Abubakar Muhammad Moki,Unknown,
11454,Abayudaaya,Unknown,
11455,Frank Nabwiso,Unknown,1940
11456,Brian Mushana Kwesiga,Unknown,1987
11457,Elizabeth Kyazike,Unknown,
11458,Alexander David Ssimbwa,Unknown,
11459,Yokaana F. Mugisha,Unknown,Ogwokusatu 1 1970
11460,Richard Carl Ntiru,Unknown,1946
11461,Barbara Barungi,Female,
11462,Jack Sentongo,Unknown,
11463,Patricia Ochan Okiria,Unknown,
11464,Angufiru Margaret,Female,
11465,Lubwa p'Chong,Male,
11466,Omuyimbi Joselyn Kamateneti,Female,
11467,Daniel David Ntanda Nsereko,Unknown,Ogwekkuminogumu 27 1941
11468,Olukalala lw'abannayuganda,Unknown,
11469,Ambrosio Kibuuka,Unknown,
11470,P'Bitek Okot,Female,mu 1931
11471,Ruhinda ow’e Ankole,Unknown,
11472,Kyebambe IV owe Bunyoro,Unknown,
11473,Ivan Muhwezi,Unknown,
11474,Kyebambe IV of Toro,Unknown,
11475,Samite,Female,
11476,Paul Ngologoza,Unknown,
11477,John Nagenda,Female,
11478,Justine Odong Latek,Unknown,
11479,Kasirye Ggwanga,Male,mu 1952
11480,Duhaga owe Bunyoro,Unknown,
11481,Vincent Otti,Unknown,
11482,Raska Lukwiya,Unknown,
11483,Okot Odiambo,Unknown,
11484,Okot Odhiambo,Unknown,
11485,Akena p'Ojok,Female,
11486,Lilian Ruteraho,Female,Ogwekkumineebiri 28 1978
11487,Joseph Kibweteere,Unknown,
11488,Nasser Sebaggala,Unknown,
11489,Samuel Walusimbi,Unknown,1948
11490,Kato Serwanga,Unknown,
11491,James Kabarebe,Unknown,1959
11492,Danny Keogh,Male,Ogwokusatu 3 1948
11494,Francis Miiro,Female,
11495,Abayindi mu Uganda,Unknown,
11496,James Makumbi,Unknown,Ogwomwenda 12 1942
11497,Andrew Felix Kaweesi,Unknown,
11498,Justinian Tamusuza,Unknown,1951
11499,Bertrand Besigye,Unknown,Ogwekkumi 24 1972
11500,Emmanuel Lumu,Unknown,
11501,Henry Wako Muloki,Female,
11502,Ali Kavuma,Unknown,Ogwokutaano 30 1967
11503,Muhamed Kizito,Unknown,Ogwekkumi 17 1974
11504,Mwanga I of Buganda,Female,
11505,Mwanga I owa Buganda,Female,
11506,Eliphaz Maari,Unknown,1954
11507,Abdul Nadduli,Unknown,Ogwekkumineebiri 22 1942
11508,Joseph Kagimu,Unknown,Ogwomukaaga 5 1945
11509,Amos Okot,Unknown,
11510,Morris Ogenga Latigo,Unknown,
11511,Maxwell Akora,Unknown,Ogwomunaana 31 1965
11512,Jitendra Patel,Unknown,Ogwekkuminogumu 26 1945
11513,Wilton Sebastian Kezala,Female,Ogwokutaano 24 1938
11514,Albert Ssempeke,Unknown,
11515,James Makubuya,Male,
11516,Gershom Sizomu,Unknown,1969
11517,Svend Bayer,Unknown,Ogusooka 2 1946
11518,Joseph Hutchinson,Unknown,
11519,Ykee Benda,Female,Ogwekkuminoogumu 11 1991
11520,Solomon Male,Male,Ogwomunaana 17 1962
11521,Ezekiel Tenywa Wako owa Busoga,Male,
11523,Rise and Fall of Idi Amin,Unknown,
11524,Shimit Amin,Unknown,1975
11525,Michael Kawalya Kagwa,Female,
11526,Shaban Bantariza,Unknown,
11527,Nanji Kalidas Mehta,Female,Ogwekkuminoogumu 17 1887
11528,Juma A. Oris,Unknown,
11530,Kalema owa Buganda,Female,
11531,Erinayo Wilson Oryema,Female,mu 1917
11532,Taban lo Liyong,Unknown,1939
11535,Eddagala lya Paracetamol(Panado),Unknown,
11541,Kenneth Kamyuka,Unknown,
11543,Patrick Ochan,Unknown,
11544,Raymond Otim,Unknown,Ogwekkumi 21 1986
11546,List of Ugandan writers,Unknown,1977
11548,Benjamin Kiplagat,Unknown,
11549,Mark Barrington-Ward,Unknown,
11550,Frank Mugisha,Male,Ogwomukaaga 17 1979
11551,Samuel Sejjaaka,Unknown,Ogwolubereberye 10 1964
11552,James Mulwana,Male,
11553,Olukalala lw'abayimbi abannayuganda,Unknown,
11554,Zi Ssemaduuka za Uchumi,Unknown,
11555,Wycliffe Kiyingi,Female,
11556,Ssemaduuka za Uchumi,Male,
11557,Olubuto,Female,
11558,Olukalala lw'abayimbi Bannayuganda,Unknown,1958
11559,Pepe Julian Onziema,Female,
11560,Ceasar Achellam,Unknown,mu 1963
11561,Alphonse Lamola,Unknown,
11562,Vanita Kayiwa,Female,
11563,Apollo Kironde,Unknown,
11564,Hakim Sendagire,Female,
11565,James Obita,Unknown,
11566,Charles Mbire,Unknown,mu 1959
11567,"Endagaano ya Nairobi, 1999",Unknown,
11568,Julius Oketta,Unknown,Ogwekkumi 3 1956
11571,Ekibiina kya DFCU,Unknown,
11572,Kkampuni ya DFCU,Unknown,
11573,Uganda Christian University,Male,
11574,Hilary Mukundane,Male,
11576,St. Mary's Hospital Lacor,Unknown,
11577,Elizabeth Paula Napeyok,Female,
11578,Juliet Muzoora Atuhairwe,Female,
11579,John Ntambirweki,Unknown,
11580,Juliet Muzoora,Female,
11581,Phillimon Selowa,Unknown,
11582,Henry Tigan,Unknown,
11583,Herman Ssewanyana,Unknown,1955
11584,Olukalala lw'abakola ennyimba mu Uganda,Female,
11585,Uganda Martyrs University,Unknown,
11586,Patrick Mutono,Unknown,Ogwokusatu 17 1960
11587,Shem Bageine,Unknown,
11588,Lawrence Ogwang,Unknown,
11592,Rachael Mwine Arinaitwe,Unknown,
11593,Samson Kasumba,Female,
11594,Mr.bLee B2C,Male,
11595,Luyimbaza Elias Nalukoola,Unknown,
11596,Daudi Migereko,Unknown,Ogwomukaaga 26 1956
11598,Godfrey Kirumira,Unknown,
11599,Yunivasite y'e Kyambogo,Female,
11600,Elvis Sekyanzi,Unknown,
11601,Patrick Ocan,Male,mu 1978
11602,Elizabeth Muwanga,Female,
11603,Hassan Basajjabalaba,Unknown,
11604,Lawrence Sebalu,Male,mu 1930
11605,Ntare School,Male,
11606,Mbarara High School,Unknown,
11607,Apollo Kaggwa,Unknown,
11608,Faridah Bulega,Female,
11609,Ruth Achieng,Female,
11610,Ismael Orot,Unknown,
11611,Shirish Korde,Female,
11612,Frederick Ngobi Gume,Unknown,
11613,Charles Engola,Unknown,October 12 1958
11614,Rajat Neogy,Unknown,
11615,Uganda Cricket Association,Male,
11616,Kkampuni ya yinsuwa ya Jubilee Limited,Unknown,
11617,Kkampuni ya yinsuwa ya Jubilee Insurance Company Limited,Unknown,
11618,Ttiimu y'eggwanga eya Uganda netball,Unknown,
11619,Misaeri Kauma,Unknown,
11620,Faridah Kadondi,Unknown,Ogwekuminoogumu 9 1998
11621,Joel Mutakubwa,Unknown,Ogwomusavu 17 1994
11622,Francis Mwijukye,Unknown,
11623,Micheal B. Nsimbi,Unknown,
11624,Omwony Ojwok,Unknown,Ogwomukaaga 1 1947
11625,Arthur Ssegwanyi,Unknown,
11626,Christopher Iga,Unknown,
11627,Jackson Kiprop,Unknown,Ogwekkumi 20 1986
11628,Paul Lokiru Kalanda,Unknown,Ogwokubiri 27 1927
11629,Master Blaster,Unknown,
11630,Mohammed Hamid,Male,mu 1976
11631,Gilbert Kaburu,Unknown,
11632,Eng Abner Nangwale,Unknown,mu 1932
11634,Jayesh Manek,Unknown,1956
11635,Stella Nekuusa,Unknown,
11636,Lydia Nsaale Kitayimbwa,Female,Ogwokuna 1979
11637,Lukyamuzi Bashir,Unknown,Ogw'ekkumin'ebiri 7 1986
11638,Robert Marie Gay,Unknown,Ogwolubereberye 22 1927
11639,Elly Wamala,Male,
11641,Yabezi Kiiza,Unknown,
11642,Ismail Katamba,Unknown,
11645,Muyanja Mbabaali,Unknown,
11646,Mulumba Ivan Matthias,Unknown,
11647,George Wilberforce Kakoma,Male,Ogwomusanvu 27 1923
11648,Benon Mutambi,Unknown,
11649,Ndejje University,Unknown,
11650,Kalidi Batuusa,Male,Ogwekkunagumu 25 1986
11651,Margaret Tumusiime,Unknown,Ogwomukaaga 20 1962
11653,Manuel Pinto,Unknown,
11654,Kagayi Peter,Unknown,
11655,John Baptist Odama,Unknown,Ogwomusanvu 20 1947
11656,Nkumba University,Unknown,
11657,Kassim Nakibinge,Male,
11658,Paalamenti ya Uganda,Unknown,
11659,Edward Katongole-Mbidde,Unknown,
11661,Eno Beats,Unknown,
11662,Maurice Mugisha,Female,
11663,Sam Kutesa,Female,February 1 1949
11664,Joshua Baraka,Unknown,
11665,Resolve Uganda,Unknown,
11666,The Uganda Scouts Association,Unknown,
11668,Justice Forum,Unknown,
11669,Eriabu Lugujjo,Unknown,
11672,Daniel Mulumba,Unknown,
11673,Shahzad Ukani,Unknown,Ogwekkuminebiri 30 1985
11674,Ahmad Ssengendo,Female,
11675,Philipp Wachsmann,Unknown,Ogwomunaana 5 1944
11676,James Isabirye Mugoya,Unknown,
11677,Ibrahim Abiriga,Unknown,
11678,Deo Rwabiita,Unknown,
11679,Moses Adome,Unknown,Ogwekkuminebiri 28 1983
11680,Racheal Nanyonga,Unknown,
11681,Milka Irene,Female,
11682,Brian Ahumuza,Unknown,
11683,Gideon Byamugisha,Female,mu 1959
11684,Ephraim Kamuntu,Unknown,
11685,Yona Okoth,Unknown,
11686,Ismail Ogama,Unknown,Ogwokuna 1 1985
11687,Henry Bagiire,Unknown,Ogwolubereberye 27 1968
11688,Paulson Luttamaguzi,Unknown,Ogwekkuminebiri 25 1979
11689,Xavier Kyooma,Unknown,
11690,Robert Kasande,Unknown,
11691,Isaac Kiprop,Unknown,ogwomwenda 10 1986
11692,Olukalala lw'abakyala abanayuganda abawandiisi,Unknown,1950
11693,Paul Adriga,Unknown,Ogwokusatu 21 1952
11694,Air Uganda,Unknown,
11695,Peter Lokeris,Female,Ogwokubiri 2 1947
11696,Emmanuel Otiam Otala,Unknown,Ogwekkumi 24 1968
11698,Robinson Opong,Unknown,Ogwokutaano 10 1989
11699,Ian Rukunya,Unknown,Ogwomukaaga 10 1988
11700,MIcheal Kawooya,Unknown,
11701,Kevin Awino,Unknown,Ogwomukaaga 6 1997
11702,Joyce Apiyo,Unknown,Ogwomusanvu 29 1996
11703,Gertrude Candiru,Unknown,Ogwomunaana 20 1994
11704,Janet Mbabazi,Unknown,Ogwolubereberye 26 1996
11705,Rita Musamali,Unknown,Ogwokutaano 21 1999
11706,George Cartland,Unknown,Ogwomwenda 22 1912
11707,Semakula Kiwanuka,Unknown,Ogwomwenda 16 1939
11708,William Unek,Female,mu 1929
11709,Alex Coutinho,Unknown,mugw'omukaaga 19 1959
11710,James Kakooza,Unknown,Ogwokubiri 18 1962
11711,Olutalo/Amazina,Unknown,
11712,Ecobank Uganda,Unknown,
11713,David Lewis Rubongoya,Unknown,
11714,Kizito Maria Kasule,Unknown,1967
11715,Kaka Bagyenda,Unknown,Ogwokubiri 1 1952
11716,Joe Opio,Unknown,
11717,John Muhanguzi,Unknown,
11718,Arthur Sserwanga,Unknown,
11719,Fort Portal College of Health Sciences,Unknown,
11720,Asuman Lubowa,Unknown,
11721,John Teira,Unknown,
11722,James Bukomeko,Unknown,1968
11723,Kwagalana Group,Male,
11725,Benezeri Kisembo,Unknown,
11726,William Magambo,Female,
11727,East Africa School of Library and Information Science,Female,
11730,Josephine Kakooza,Female,mu 1955
11731,Kinaawa High School Kawempe,Unknown,
11732,Tebandeke of Buganda,Unknown,
11733,Ttiimu ya Uganda eyokubaka,Unknown,
11734,William Gabula,Male,Ogwekkuminoogumu 1 1988
11735,Chosen Becky,Female,
11736,Jane Kabajungu Bainomugisha,Female,Ogwekkuminebiri 10 1980
11737,Simeo Muwanga Nsubuga,Unknown,
11738,Moses Kizige,Unknown,
11739,Ham Group,Unknown,
11741,Clare Mugumya,Female,
11742,Jesca Achan,Unknown,
11743,Joan Nampungu,Unknown,
11744,Lilian Ajio,Unknown,
11745,Nathan Muwombi,Unknown,
11746,Olukalala lw'ebibiina by'obufuzi mu Uganda,Unknown,
11747,Stella Nanfuka,Unknown,Ogw'omusanvu 22 1997
11748,Stella Oyella,Unknown,
11749,Ssekabaka Kayemba of Buganda,Unknown,
11750,Geoffrey Onegi Obel,Unknown,
11751,East African Legislative Assembly,Female,
11752,Christopehr Henry Muwanga Barlow,Male,Ogwokutaano 1 1929
11753,Eagle Air,Unknown,
11754,Christopher Henry Muwanga Barlow,Male,Ogwokutaano 1 1929
11755,Muhayimina Namuwaya,Unknown,Ogusooka 1 1988
11756,Ruth Meeme,Unknown,
11757,Herbert Kajumba,Unknown,Ogwolubereberye 21 1950
11758,Kitahimbwa we Bunyoro,Unknown,
11759,Sebastian Kyalwazi,Unknown,Ogwekkumi 20 1920
11760,Richard Musani,Female,
11762,Muhoozi Kainerugaba,Female,Ogwokuna 24 1974
11763,Fabian Kasi,Unknown,mu 1967
11764,Lydia Mungherera,Female,
11765,John Baptist Mukasa,Female,
11766,Uganda Airlines (1976-2001),Unknown,
11767,I&M Bank Uganda,Unknown,
11768,Micheal Wawuyo Jr.,Unknown,Ogwekkumineebiri 17 1987
11769,Michael Ondoga,Unknown,1960
11770,Edith Nakalema,Unknown,
11771,Rebecca Mulira,Unknown,
11772,Enoch Lee Drati,Unknown,
11773,Alfred Acur Okodi,Unknown,
11774,Ariaka Mawa Nguma,Unknown,
11775,Asaba Ruyonga,Male,
11776,Paul Luzinda,Unknown,
11777,Grace Mary Mugasa,Female,Ogwekkuminebiri 28 1968
11778,Peter Lomongin,Unknown,
11779,King Saha,Unknown,
11780,Brian Herd,Unknown,
11781,George K. Turyasingura,Unknown,1968
11782,Luyimbazi Elias Nalukoola,Unknown,
11783,Coopy Bly,Male,
11784,Stanbic Bank Uganda Limited,Unknown,
11785,DFCU Bank,Unknown,
11787,Yonasani Rwakaikara,Unknown,
11788,Kosiya Shalita,Unknown,
11789,"Jean-Marc Mwema, omusajja omulala",Unknown,Ogw'ekkumin'ebiri 5 1989
11790,Zebedee Kahangwa-Masereka,Unknown,
11791,Isaac Ssemakadde,Unknown,Ogwomwenda 15 1984
11793,Ovie Ejeheri,Unknown,Ogw'okuna 23 2003
11794,Allan Oboma,Unknown,
11795,Otandeka Laki,Female,Ogusooka 24 1996
11796,"Jayden Onen, omuwandiisi w’ebitabo",Unknown,Ogw'okubiri 17 2001
11797,Charles Collins Andaku,Unknown,
11798,John Charles Odurkami,Unknown,
11799,Wilson Kitara,Unknown,
11800,MacLeod Baker Ochola,Unknown,1936
11801,John Ntegyereize,Male,
11802,Andy Kiwomya,Male,Ogw'ekkumi 1 1967
11803,Henry Osinde,Unknown,Ogw'ekkumi 17 1978
11804,John Massa Kasenene,Unknown,
11805,Rose Atima Ayaka,Female,
11806,Dan Zoreka,Unknown,
11807,Yostus Ruhindi,Unknown,
11808,Benon Magezi,Unknown,mu 1960
11809,Matia Kasaija,Unknown,Ogwokuttaano 28 1944
11810,Patrick Tugume Tusingwire,Unknown,1952
11811,Edward Muhima,Unknown,
11812,Yoramu Bamunoba,Unknown,
11813,George Bagumuhunda,Unknown,mu 1958
11814,Patrick Kyaligonza,Unknown,
11815,Wilson Mutebi,Unknown,mu 1937
11817,Eunice Lubega Posnansky,Female,
11818,Phoebe Awere Otaala,Female,
11819,Robert Mwanga,Unknown,mu 1954
11820,Thomas Kwoyelo,Unknown,
11821,Joshua Sikhu Okonya,Unknown,
11822,Zac Niringiye,Unknown,1954
11823,Hamis Kiggundu,Male,Ogwokubiri 10 1984
11824,Mesusera Bugimbi,Female,
11825,Racheal Ntono,Female,Ogwomusanvu 7 1997
11826,Stephanie Nampiina,Unknown,Gwokusatu 12 2000
11827,Carol Namugenyi,Unknown,Ogwomwenda 27 1990
11828,Mary Nalule,Unknown,Ogwomusanvu 16 1997
11829,Prico Nakitende,Unknown,Ogwomunaana 7 1994
11830,Joseph Oyanga,Unknown,
11831,Ahamed Siraj Kwikiriza,Unknown,
11833,Nesta Rugumayo,Unknown,
11834,Centenary Bank,Unknown,
11835,Nation Media Group,Unknown,
11836,Robert Katende,Female,
11837,George Abege,Unknown,Ogw'okusatu 5 1993
11838,LawrenceKasadha,Unknown,Ogw'omusanvu 14 1994
11839,Daniel Nkata,Female,1932
11840,Gift Fred,Unknown,Ogw'omusanvu 21 1998
11841,Sulaiman Segawa,Unknown,Ogw'okutaano 22 1991
11842,Anas Kaliisa,Unknown,1950
11843,Judith Heard,Female,
11844,Stephen Nsereko,Unknown,
11845,Tom Bright,Unknown,
11846,Pia Pounds,Female,
11849,Enzikiriza Ey'ekinnansi mu Uganda,Unknown,
11850,William Serwadda,Unknown,
11851,Silas Babaluku Balabyekkubo,Female,
11852,Bank of Africa,Female,
11853,Ruparelia Group,Male,
11854,Mehta Group,Unknown,
11855,Paulo Kavuma,Unknown,
11856,Abdullah Muhammad Mukwaya,Female,
11857,Ramadhan Khamis nga ye muwandiisi w’ebitabo,Unknown,
11858,Augusto Nuwagaba,Unknown,mu 1964
11859,John Ddumba Ssentamu,Unknown,mu 1953
11860,Fresh Kid Uganda,Unknown,Ogwomusanvu 1 2012
11861,Kenneth Kiyemba,Unknown,
11862,Eriya Kategaya,Unknown,Ogwomusanvu 4 1945
11864,Yosia Nadiope owe Busoga,Unknown,
11865,Mary Cholhok Nuba,Unknown,Ogwolubereberye 3 1997
11866,Robert Muhiirwa,Unknown,Ogwekkumi 23 1958
11867,Selina Katumba,Unknown,Ogwomukaaga 27 2003
11868,Eddwaaliro ly'e Nsambya,Unknown,
11869,Ssendi Mosh Afrikan,Female,mu 1982
11870,Inhebantu wa Busoga,Female,
11871,Fred Nalugoda,Male,
11872,Akbar Baig,Unknown,
11873,Nehal Bibodi,Unknown,
11874,Lydia Mugambi,Unknown,
11875,Arthur Kwizera,Unknown,
11876,Joseph Mulenga,Unknown,
11877,George Katwesigye,Unknown,
11878,Juma Kisaame,Unknown,
11879,John Wilson Kahigwa,Unknown,
11880,Francis Kitaka,Unknown,mu 1935
11881,Pamela Enyonu,Unknown,mu 1985
11882,Pen-Mogi Nyeko,Unknown,
11884,Omuyimbi Catherine Abbo,Unknown,mu 1972
11885,Badru Kiggundu,Unknown,mu 1945
11886,Arthur Gakwandi,Male,
11887,Busingye Kabumba,Female,
11888,Charles Hamya,Unknown,1973
11889,Martin Drito,Unknown,
11890,The Uganda Girl Guides Association,Female,
11891,Uganda Revenue Authority,Unknown,
11892,Hannington Sengendo,Unknown,
11893,Minisitule y'ensonga ez'ebweru mu Uganda,Unknown,
11894,Lanyero Sarah Ochieng,Unknown,Ogwomusanvu 14 1967
11895,Kintu Florence,Female,Ogwokuna 3 1960
11896,Byarugaba Grace Isingoma,Unknown,Ogwomusanvu 15 1962
11897,Auru Anne,Female,Ogwomunaana 25 1960
11898,Lukwago Rebecca Nalwanga,Female,
11899,Diana Nankunda Mutasingwa,Female,
11900,Robert Ikoja-Odongo,Male,mu 1950
11901,Amos Lugoloobi,Female,Ogwomukaaga 21 1961
11902,Ephraim Biraaro,Unknown,Ogusooka 28 1961
11903,Lugazi University,Unknown,
11904,Michael Kintu,Male,mu 1900
11905,Robert Mwesigwa,Unknown,
11906,Mapenduzi Ojara,Male,
11907,Felix Ogong,Unknown,Ogusooka 22 1965
11908,Moses Ogwal,Male,
11909,Robert Migadde,Unknown,Ogwekkuminebiri 7 1980
11910,Yusuf Mutembuli,Male,
11911,John Mulimba,Unknown,
11912,Solomon Silwany,Unknown,Ogwokusatu 14 1983
11913,Hudson Mukasa,Unknown,
11914,John Nambeshe,Unknown,Ogwekkuminogumu 24 1965
11915,Arthur Waako Mboizi,Unknown,
11916,Yovan Adriko,Unknown,
11917,Geoffrey Feta,Unknown,
11918,Davis Kamukama,Unknown,
11919,Charles Ayume,Male,
11920,Apollo Ofwono,Unknown,
11921,Dan Kimosho,Male,Ogwomwenda 11 1984
11922,Richard Sebamala,Male,Ogwoluberyeberye 22 1997
11923,Michael Kabango,Unknown,
11924,Fred Mwesigye,Unknown,
11925,Samwiri Wabulakha,Unknown,
11926,Mwine Mpaka Rwamirama,Unknown,
11927,Paul Masaba,Unknown,
11928,Jackson Kafuuzi,Unknown,Ogwokuna 25 1977
11929,Peter Ogwang,Unknown,
11930,Margaret Komuhangi,Female,Ogwekkuminebiri 26 1970
11931,Paul Naimanhye,Unknown,Deesemba 24 1960
11932,Daniel Gimadu,Unknown,
11933,Nicodemus Okille,Unknown,
11934,Peter Mudonyi,Unknown,
11935,Festo Lutaya,Unknown,
11936,Kahaye II,Unknown,
11937,Lorna Magara,Female,
11938,James Katorobo,Unknown,
11939,Urban Tibamanya,Unknown,
11940,Simon Lokodo,Unknown,Ogwokumi 28 1957
11941,John Byabagambi,Unknown,
11942,Eddwaliro ly'e Mbarara,Unknown,
11944,Peter Nazareth,Unknown,
11945,Uganda Clays Limited,Unknown,
11946,Betty Ogwaro,Female,
11947,International Hospital Kampala,Unknown,
11948,Yonah Katoneene,Unknown,
11950,Ernest Shalita,Unknown,
11952,Nelson Onono - Onweng,Unknown,
11953,Edward Bamucwanira,Unknown,1952
11954,Benjamin Ojwang,Unknown,
11955,Lamex Omara Apitta,Male,
11956,Joel Olwenyi,Unknown,August 28 1980
11958,Absa Bank Uganda Limited,Unknown,
11959,Jagdish Singh Kapoor,Unknown,Ogwomwenda 12 1947
11960,Bryan Woolestone Langlands,Unknown,
11961,Upkar Singh Kapoor,Unknown,Ogwomwenda 12 1937
